country,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e,gfw_forest_carbon_gross_emissions_2024__Mg_CO2e
Venezuela,50,53732757,5681427640,509,45663971,148722610,-103058638,47995146.0,33733466.0,34898035.0,35826502.0,37471713.0,33452326.0,46976116.0,47796653.0,56777490.0,43860977.0,32153525.0,45105458.0,27072695.0,42429484.0,26517466.0,79943576.0,78202786.0,52249341.0,60435189.0,65507416.0,31687830.0,28173845.0,39426601.0,68241687.0
Venezuela,75,49356107,5456623879,544,40256070,126851933,-86595863,42285293.0,28060294.0,30924610.0,30058762.0,31655569.0,27924590.0,40384316.0,38546960.0,45873052.0,39240137.0,27699305.0,38504550.0,23572118.0,36311136.0,23228890.0,73765534.0,69980875.0,47253569.0,56388394.0,60781711.0,28774517.0,25419185.0,35703259.0,63809055.0
Vietnam,30,16550836,1637375684,453,110722233,116820082,-6097852,24262726.0,25405282.0,22451034.0,40098315.0,56363607.0,44889933.0,46374980.0,66523666.0,87014816.0,109622301.0,90211514.0,128710936.0,93722648.0,144035001.0,145570034.0,256123229.0,223236801.0,184037072.0,168050216.0,157081750.0,168387714.0,142322720.0,117827967.0,115009309.0
Vietnam,50,14759493,1529816711,484,100082441,100484088,-401645,23288763.0,23741328.0,21351549.0,38321869.0,54029036.0,43181958.0,44910409.0,63759076.0,84760941.0,105884264.0,86928392.0,122584982.0,83796840.0,128154823.0,129767866.0,229098685.0,197549331.0,161382341.0,146168005.0,138361486.0,148349476.0,124705941.0,102600869.0,99300379.0
Vietnam,75,10678769,1205523073,537,68079948,63921953,4157993,19034972.0,17516486.0,16249203.0,30820233.0,42996217.0,34468178.0,36341791.0,51779097.0,71889544.0,88409925.0,74067036.0,103497401.0,52339371.0,79525354.0,80838093.0,146109487.0,123861156.0,97637872.0,85777298.0,84038012.0,93845648.0,78147412.0,64007650.0,60721311.0
"Virgin Islands, U.S.",30,18998,1373643,210,38563,78299,-39736,48247.0,9163.0,16314.0,14671.0,7729.0,31280.0,10812.0,16974.0,35360.0,8640.0,22621.0,11575.0,11643.0,8795.0,146.0,3357.0,594994.0,17544.0,7770.0,5559.0,8097.0,13687.0,10580.0,9970.0
"Virgin Islands, U.S.",50,17847,1327880,217,38232,73659,-35427,47743.0,9062.0,15956.0,14608.0,7547.0,30747.0,10681.0,16760.0,34853.0,8434.0,22373.0,11407.0,11519.0,8566.0,146.0,3318.0,593497.0,17220.0,6873.0,5436.0,7920.0,13353.0,9722.0,9836.0
"Virgin Islands, U.S.",75,15811,1234472,230,36923,65635,-28712,45033.0,8530.0,15145.0,14131.0,6744.0,28821.0,10001.0,15369.0,31845.0,7935.0,20985.0,10948.0,10852.0,8138.0,146.0,3218.0,584294.0,15696.0,5868.0,5111.0,7438.0,11842.0,8572.0,9486.0
Yemen,30,126,4799,38,0,25907,-25907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,50,10,592,60,0,25721,-25721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,75,0,33,74,0,25705,-25705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,30,24075023,1605549401,326,42037269,54573216,-12535946,12543712.0,17176948.0,16446540.0,10133385.0,20414512.0,14249544.0,18560918.0,22635575.0,44200925.0,67045145.0,24204359.0,52173183.0,30254451.0,41572133.0,31501758.0,50645660.0,58988276.0,52760128.0,45680278.0,60708720.0,79141457.0,70284982.0,75447016.0,92124870.0
Zambia,50,9201652,801463689,470,21762793,20992795,769998,9622023.0,10243939.0,10512370.0,6100881.0,10439468.0,8165986.0,10276294.0,10103149.0,27340910.0,41475385.0,16069648.0,31753342.0,14633728.0,17962708.0,15010941.0,24270638.0,26806858.0,24321205.0,21646545.0,28313257.0,38586951.0,34366539.0,36987495.0,47296785.0
Zambia,75,42693,4535816,507,1847324,3538877,-1691553,2038358.0,972518.0,1319237.0,351260.0,631802.0,478498.0,815604.0,750068.0,1024907.0,2605287.0,1267656.0,1860489.0,506475.0,750673.0,487325.0,804348.0,1069300.0,1014476.0,720050.0,1739405.0,5933230.0,5456397.0,5651931.0,6086477.0
Zimbabwe,30,1411915,71226778,287,4875231,6227387,-1352156,3140516.0,2877888.0,3027550.0,3375915.0,4442356.0,7127279.0,3693575.0,1994473.0,7897019.0,2435097.0,4258267.0,6044059.0,4699598.0,4509451.0,6991506.0,5884579.0,14462427.0,3463904.0,6226192.0,3456851.0,4795234.0,5057994.0,3260961.0,3882854.0
Zimbabwe,50,292639,26987292,455,3463393,2010161,1453234,2202552.0,1852703.0,2227423.0,2432937.0,2749642.0,5758364.0,2455463.0,1108269.0,5083738.0,1288949.0,3223331.0,4152821.0,3612324.0,3199727.0,5543212.0,4287548.0,11037857.0,2313022.0,4481712.0,2463018.0,2921155.0,3646542.0,2163212.0,2915925.0
Zimbabwe,75,79815,9489605,637,1755946,1138565,617383,846377.0,547785.0,685309.0,933408.0,1072663.0,2542555.0,1214329.0,578503.0,2867019.0,641630.0,1744191.0,2530427.0,2014413.0,1768594.0,3282965.0,2294634.0,5274064.0,1197189.0,1989239.0,1311713.0,1691041.0,2068057.0,1219051.0,1827562.0
Åland,30,107739,3702622,63,199822,548179,-348357,76145.0,55690.0,44746.0,154959.0,152018.0,21971.0,54325.0,294791.0,153903.0,152818.0,114472.0,160158.0,127886.0,137438.0,146921.0,181156.0,204553.0,181186.0,720707.0,206427.0,422422.0,365660.0,354122.0,311241.0
Åland,50,87773,3178873,68,196055,461029,-264974,75336.0,55291.0,44436.0,154085.0,151026.0,21784.0,54258.0,292431.0,152987.0,151647.0,113704.0,159413.0,127117.0,134890.0,143102.0,174662.0,198103.0,177686.0,714011.0,204098.0,415748.0,348926.0,342552.0,298015.0
Åland,75,60890,2416128,76,181482,325900,-144418,71162.0,52714.0,42848.0,148912.0,146210.0,20842.0,53089.0,280237.0,145483.0,146110.0,110282.0,153483.0,120327.0,123840.0,129805.0,154716.0,175621.0,161701.0,676792.0,190477.0,381685.0,304561.0,306616.0,258040.0
