country,threshold,driver,year,tc_loss_ha
Mongolia,30,Other natural disturbances,2013,28.0
Mongolia,30,Other natural disturbances,2014,21.0
Mongolia,30,Other natural disturbances,2015,8.0
Mongolia,30,Other natural disturbances,2016,33.0
Mongolia,30,Other natural disturbances,2017,30.0
Mongolia,30,Other natural disturbances,2018,41.0
Mongolia,30,Other natural disturbances,2019,110.0
Mongolia,30,Other natural disturbances,2020,43.0
Mongolia,30,Other natural disturbances,2021,14.0
Mongolia,30,Other natural disturbances,2022,12.0
Mongolia,30,Other natural disturbances,2023,26.0
Mongolia,30,Other natural disturbances,2024,80.0
Mongolia,30,Permanent agriculture,2001,333.0
Mongolia,30,Permanent agriculture,2002,208.0
Mongolia,30,Permanent agriculture,2003,53.0
Mongolia,30,Permanent agriculture,2004,45.0
Mongolia,30,Permanent agriculture,2005,74.0
Mongolia,30,Permanent agriculture,2006,64.0
Mongolia,30,Permanent agriculture,2007,109.0
Mongolia,30,Permanent agriculture,2008,55.0
Mongolia,30,Permanent agriculture,2009,45.0
Mongolia,30,Permanent agriculture,2010,58.0
Mongolia,30,Permanent agriculture,2011,8.0
Mongolia,30,Permanent agriculture,2012,30.0
Mongolia,30,Permanent agriculture,2013,0.0
Mongolia,30,Permanent agriculture,2014,0.0
Mongolia,30,Permanent agriculture,2015,0.0
Mongolia,30,Permanent agriculture,2016,0.0
Mongolia,30,Permanent agriculture,2017,0.0
Mongolia,30,Permanent agriculture,2018,0.0
Mongolia,30,Permanent agriculture,2019,0.0
Mongolia,30,Settlements & Infrastructure,2001,0.0
Mongolia,30,Settlements & Infrastructure,2002,0.0
Mongolia,30,Settlements & Infrastructure,2003,3.0
Mongolia,30,Settlements & Infrastructure,2004,4.0
Mongolia,30,Settlements & Infrastructure,2005,0.0
Mongolia,30,Settlements & Infrastructure,2006,0.0
Mongolia,30,Settlements & Infrastructure,2007,3.0
Mongolia,30,Settlements & Infrastructure,2008,5.0
Mongolia,30,Settlements & Infrastructure,2009,0.0
Mongolia,30,Settlements & Infrastructure,2010,3.0
Mongolia,30,Settlements & Infrastructure,2011,0.0
Mongolia,30,Settlements & Infrastructure,2012,1.0
Mongolia,30,Settlements & Infrastructure,2018,0.0
Mongolia,30,Settlements & Infrastructure,2019,0.0
Mongolia,30,Wildfire,2001,15838.0
Mongolia,30,Wildfire,2002,17076.0
Mongolia,30,Wildfire,2003,37105.0
Mongolia,30,Wildfire,2004,51692.0
Mongolia,30,Wildfire,2005,6155.0
Mongolia,30,Wildfire,2006,11587.0
Mongolia,30,Wildfire,2007,46741.0
Mongolia,30,Wildfire,2008,53991.0
Mongolia,30,Wildfire,2009,80793.0
Mongolia,30,Wildfire,2010,7940.0
Mongolia,30,Wildfire,2011,2844.0
Mongolia,30,Wildfire,2012,33121.0
Mongolia,30,Wildfire,2013,432.0
Mongolia,30,Wildfire,2014,388.0
Mongolia,30,Wildfire,2015,7069.0
Mongolia,30,Wildfire,2016,3792.0
Mongolia,30,Wildfire,2017,25011.0
Mongolia,30,Wildfire,2018,9138.0
Mongolia,30,Wildfire,2019,2371.0
Mongolia,30,Wildfire,2020,308.0
Mongolia,30,Wildfire,2021,82.0
Mongolia,30,Wildfire,2022,56.0
Mongolia,30,Wildfire,2023,710.0
Mongolia,30,Wildfire,2024,2478.0
Mozambique,30,Hard commodities,2001,48.0
Mozambique,30,Hard commodities,2002,67.0
Mozambique,30,Hard commodities,2003,53.0
Mozambique,30,Hard commodities,2004,51.0
Mozambique,30,Hard commodities,2005,100.0
Mozambique,30,Hard commodities,2006,115.0
Mozambique,30,Hard commodities,2007,93.0
Mozambique,30,Hard commodities,2008,139.0
Mozambique,30,Hard commodities,2009,199.0
Mozambique,30,Hard commodities,2010,131.0
Mozambique,30,Hard commodities,2011,130.0
Mozambique,30,Hard commodities,2012,135.0
Mozambique,30,Hard commodities,2013,76.0
Mozambique,30,Hard commodities,2014,147.0
Mozambique,30,Hard commodities,2015,413.0
Mozambique,30,Hard commodities,2016,227.0
Mozambique,30,Hard commodities,2017,337.0
Mozambique,30,Hard commodities,2018,161.0
Mozambique,30,Hard commodities,2019,352.0
Mozambique,30,Hard commodities,2020,168.0
Mozambique,30,Hard commodities,2021,194.0
Mozambique,30,Hard commodities,2022,242.0
Mozambique,30,Hard commodities,2023,203.0
Mozambique,30,Hard commodities,2024,196.0
Mozambique,30,Logging,2001,196.0
Mozambique,30,Logging,2002,426.0
Mozambique,30,Logging,2003,199.0
Mozambique,30,Logging,2004,421.0
Mozambique,30,Logging,2005,703.0
Mozambique,30,Logging,2006,1051.0
Mozambique,30,Logging,2007,756.0
Mozambique,30,Logging,2008,931.0
Mozambique,30,Logging,2009,1126.0
Mozambique,30,Logging,2010,731.0
Mozambique,30,Logging,2011,1033.0
Mozambique,30,Logging,2012,1409.0
Mozambique,30,Logging,2013,2358.0
Mozambique,30,Logging,2014,2698.0
Mozambique,30,Logging,2015,3076.0
Mozambique,30,Logging,2016,3801.0
Mozambique,30,Logging,2017,2318.0
Mozambique,30,Logging,2018,1236.0
Mozambique,30,Logging,2019,1960.0
Mozambique,30,Logging,2020,1478.0
Mozambique,30,Logging,2021,1931.0
Mozambique,30,Logging,2022,1609.0
Mozambique,30,Logging,2023,1174.0
Mozambique,30,Logging,2024,1507.0
Mozambique,30,Other natural disturbances,2001,1062.0
Mozambique,30,Other natural disturbances,2002,636.0
Mozambique,30,Other natural disturbances,2003,341.0
Mozambique,30,Other natural disturbances,2004,447.0
Mozambique,30,Other natural disturbances,2005,823.0
Mozambique,30,Other natural disturbances,2006,322.0
Mozambique,30,Other natural disturbances,2007,415.0
Mozambique,30,Other natural disturbances,2008,547.0
Mozambique,30,Other natural disturbances,2009,624.0
Mozambique,30,Other natural disturbances,2010,961.0
Mozambique,30,Other natural disturbances,2011,234.0
Mozambique,30,Other natural disturbances,2012,389.0
Mozambique,30,Other natural disturbances,2013,474.0
Mozambique,30,Other natural disturbances,2014,435.0
Mozambique,30,Other natural disturbances,2015,1955.0
Mozambique,30,Other natural disturbances,2016,1008.0
Mozambique,30,Other natural disturbances,2017,1030.0
Mozambique,30,Other natural disturbances,2018,231.0
Mozambique,30,Other natural disturbances,2019,1543.0
Mozambique,30,Other natural disturbances,2020,256.0
Mozambique,30,Other natural disturbances,2021,251.0
Mozambique,30,Other natural disturbances,2022,221.0
Mozambique,30,Other natural disturbances,2023,400.0
Mozambique,30,Other natural disturbances,2024,312.0
Mozambique,30,Permanent agriculture,2001,49788.0
Mozambique,30,Permanent agriculture,2002,86461.0
Mozambique,30,Permanent agriculture,2003,68075.0
Mozambique,30,Permanent agriculture,2004,93471.0
Mozambique,30,Permanent agriculture,2005,128460.0
Mozambique,30,Permanent agriculture,2006,146270.0
Mozambique,30,Permanent agriculture,2007,119811.0
Mozambique,30,Permanent agriculture,2008,162963.0
Mozambique,30,Permanent agriculture,2009,189497.0
Mozambique,30,Permanent agriculture,2010,169838.0
Mozambique,30,Permanent agriculture,2011,118385.0
Mozambique,30,Permanent agriculture,2012,117170.0
Mozambique,30,Permanent agriculture,2013,120200.0
Mozambique,30,Permanent agriculture,2014,154983.0
Mozambique,30,Permanent agriculture,2015,142727.0
Mozambique,30,Permanent agriculture,2016,197831.0
Mozambique,30,Permanent agriculture,2017,298470.0
Mozambique,30,Permanent agriculture,2018,144683.0
Mozambique,30,Permanent agriculture,2019,176676.0
Mozambique,30,Permanent agriculture,2020,196043.0
Mozambique,30,Permanent agriculture,2021,242096.0
Mozambique,30,Permanent agriculture,2022,201196.0
Mozambique,30,Permanent agriculture,2023,221074.0
Mozambique,30,Permanent agriculture,2024,228172.0
Mozambique,30,Settlements & Infrastructure,2001,388.0
Mozambique,30,Settlements & Infrastructure,2002,603.0
Mozambique,30,Settlements & Infrastructure,2003,475.0
Mozambique,30,Settlements & Infrastructure,2004,469.0
Mozambique,30,Settlements & Infrastructure,2005,698.0
Mozambique,30,Settlements & Infrastructure,2006,762.0
Mozambique,30,Settlements & Infrastructure,2007,783.0
Mozambique,30,Settlements & Infrastructure,2008,1379.0
Mozambique,30,Settlements & Infrastructure,2009,1299.0
Mozambique,30,Settlements & Infrastructure,2010,1008.0
Mozambique,30,Settlements & Infrastructure,2011,927.0
Mozambique,30,Settlements & Infrastructure,2012,623.0
Mozambique,30,Settlements & Infrastructure,2013,631.0
Mozambique,30,Settlements & Infrastructure,2014,695.0
Mozambique,30,Settlements & Infrastructure,2015,439.0
Mozambique,30,Settlements & Infrastructure,2016,579.0
Mozambique,30,Settlements & Infrastructure,2017,818.0
Mozambique,30,Settlements & Infrastructure,2018,314.0
Mozambique,30,Settlements & Infrastructure,2019,995.0
Mozambique,30,Settlements & Infrastructure,2020,435.0
Mozambique,30,Settlements & Infrastructure,2021,363.0
Mozambique,30,Settlements & Infrastructure,2022,279.0
Mozambique,30,Settlements & Infrastructure,2023,581.0
Mozambique,30,Settlements & Infrastructure,2024,452.0
Mozambique,30,Shifting cultivation,2001,8395.0
Mozambique,30,Shifting cultivation,2002,17568.0
Mozambique,30,Shifting cultivation,2003,9777.0
Mozambique,30,Shifting cultivation,2004,11971.0
Mozambique,30,Shifting cultivation,2005,18605.0
Mozambique,30,Shifting cultivation,2006,22805.0
Mozambique,30,Shifting cultivation,2007,15590.0
Mozambique,30,Shifting cultivation,2008,38001.0
Mozambique,30,Shifting cultivation,2009,23204.0
Mozambique,30,Shifting cultivation,2010,20704.0
Mozambique,30,Shifting cultivation,2011,28340.0
Mozambique,30,Shifting cultivation,2012,18169.0
Mozambique,30,Shifting cultivation,2013,34666.0
Mozambique,30,Shifting cultivation,2014,38830.0
Mozambique,30,Shifting cultivation,2015,29118.0
Mozambique,30,Shifting cultivation,2016,42549.0
Mozambique,30,Shifting cultivation,2017,52177.0
Mozambique,30,Shifting cultivation,2018,24497.0
Mozambique,30,Shifting cultivation,2019,49322.0
Mozambique,30,Shifting cultivation,2020,31446.0
Mozambique,30,Shifting cultivation,2021,31340.0
Mozambique,30,Shifting cultivation,2022,32174.0
Mozambique,30,Shifting cultivation,2023,37671.0
Mozambique,30,Shifting cultivation,2024,65383.0
Mozambique,30,Wildfire,2001,218.0
Mozambique,30,Wildfire,2002,265.0
Mozambique,30,Wildfire,2003,177.0
Mozambique,30,Wildfire,2004,297.0
Mozambique,30,Wildfire,2005,295.0
Mozambique,30,Wildfire,2006,503.0
Mozambique,30,Wildfire,2007,373.0
Mozambique,30,Wildfire,2008,200.0
Mozambique,30,Wildfire,2009,720.0
Mozambique,30,Wildfire,2010,395.0
Mozambique,30,Wildfire,2011,646.0
Mozambique,30,Wildfire,2012,990.0
Mozambique,30,Wildfire,2013,2441.0
Mozambique,30,Wildfire,2014,2018.0
Mozambique,30,Wildfire,2015,3411.0
Mozambique,30,Wildfire,2016,4313.0
Mozambique,30,Wildfire,2017,3586.0
Mozambique,30,Wildfire,2018,1152.0
Mozambique,30,Wildfire,2019,4676.0
Mozambique,30,Wildfire,2020,2581.0
Mozambique,30,Wildfire,2021,1713.0
Mozambique,30,Wildfire,2022,2008.0
Mozambique,30,Wildfire,2023,1006.0
Mozambique,30,Wildfire,2024,2284.0
Mauritania,30,Logging,2018,0.0
Mauritania,30,Logging,2019,0.0
Mauritania,30,Logging,2020,0.0
Mauritania,30,Logging,2021,0.0
Mauritania,30,Logging,2022,0.0
Mauritania,30,Logging,2023,0.0
Mauritania,30,Logging,2024,0.0
Mauritania,30,Other natural disturbances,2003,1.0
Mauritania,30,Other natural disturbances,2022,0.0
Mauritania,30,Permanent agriculture,2001,30.0
Mauritania,30,Permanent agriculture,2004,0.0
Mauritania,30,Permanent agriculture,2012,0.0
Mauritania,30,Permanent agriculture,2013,0.0
Mauritania,30,Permanent agriculture,2018,0.0
Mauritania,30,Permanent agriculture,2019,0.0
Mauritania,30,Permanent agriculture,2020,0.0
Mauritania,30,Permanent agriculture,2021,0.0
Mauritania,30,Permanent agriculture,2022,0.0
Mauritania,30,Permanent agriculture,2023,0.0
Mauritania,30,Permanent agriculture,2024,0.0
Martinique,30,Other natural disturbances,2001,0.0
Martinique,30,Other natural disturbances,2002,0.0
Martinique,30,Other natural disturbances,2003,2.0
Martinique,30,Other natural disturbances,2004,4.0
Martinique,30,Other natural disturbances,2005,2.0
Martinique,30,Other natural disturbances,2006,1.0
Martinique,30,Other natural disturbances,2007,1.0
Martinique,30,Other natural disturbances,2008,6.0
Martinique,30,Other natural disturbances,2009,6.0
Martinique,30,Other natural disturbances,2010,3.0
Martinique,30,Other natural disturbances,2011,7.0
Martinique,30,Other natural disturbances,2012,7.0
Martinique,30,Other natural disturbances,2013,1.0
Martinique,30,Other natural disturbances,2014,0.0
Martinique,30,Other natural disturbances,2017,0.0
Martinique,30,Other natural disturbances,2018,1.0
Martinique,30,Other natural disturbances,2019,1.0
Martinique,30,Other natural disturbances,2020,0.0
Martinique,30,Other natural disturbances,2022,1.0
Martinique,30,Permanent agriculture,2001,166.0
Martinique,30,Permanent agriculture,2002,35.0
Martinique,30,Permanent agriculture,2003,224.0
Martinique,30,Permanent agriculture,2004,127.0
Martinique,30,Permanent agriculture,2005,159.0
Martinique,30,Permanent agriculture,2006,74.0
Martinique,30,Permanent agriculture,2007,125.0
Martinique,30,Permanent agriculture,2008,227.0
Martinique,30,Permanent agriculture,2009,147.0
Martinique,30,Permanent agriculture,2010,61.0
Martinique,30,Permanent agriculture,2011,121.0
Martinique,30,Permanent agriculture,2012,246.0
Martinique,30,Permanent agriculture,2013,134.0
Martinique,30,Permanent agriculture,2014,134.0
Martinique,30,Permanent agriculture,2015,30.0
Martinique,30,Permanent agriculture,2016,23.0
Martinique,30,Permanent agriculture,2017,114.0
Martinique,30,Permanent agriculture,2018,43.0
Martinique,30,Permanent agriculture,2019,53.0
Martinique,30,Permanent agriculture,2020,56.0
Martinique,30,Permanent agriculture,2021,41.0
Martinique,30,Permanent agriculture,2022,28.0
Martinique,30,Permanent agriculture,2023,104.0
Martinique,30,Permanent agriculture,2024,54.0
Martinique,30,Settlements & Infrastructure,2001,22.0
Martinique,30,Settlements & Infrastructure,2002,12.0
Martinique,30,Settlements & Infrastructure,2003,55.0
Martinique,30,Settlements & Infrastructure,2004,28.0
Martinique,30,Settlements & Infrastructure,2005,39.0
Martinique,30,Settlements & Infrastructure,2006,13.0
Martinique,30,Settlements & Infrastructure,2007,25.0
Martinique,30,Settlements & Infrastructure,2008,39.0
Martinique,30,Settlements & Infrastructure,2009,39.0
Martinique,30,Settlements & Infrastructure,2010,8.0
Martinique,30,Settlements & Infrastructure,2011,22.0
Martinique,30,Settlements & Infrastructure,2012,43.0
Martinique,30,Settlements & Infrastructure,2013,8.0
Martinique,30,Settlements & Infrastructure,2014,20.0
Martinique,30,Settlements & Infrastructure,2015,1.0
Martinique,30,Settlements & Infrastructure,2016,2.0
Martinique,30,Settlements & Infrastructure,2017,0.0
Martinique,30,Settlements & Infrastructure,2018,5.0
Martinique,30,Settlements & Infrastructure,2019,4.0
Martinique,30,Settlements & Infrastructure,2020,7.0
Martinique,30,Settlements & Infrastructure,2021,1.0
Martinique,30,Settlements & Infrastructure,2022,2.0
Martinique,30,Settlements & Infrastructure,2023,1.0
Martinique,30,Settlements & Infrastructure,2024,2.0
Martinique,30,Shifting cultivation,2001,0.0
Martinique,30,Shifting cultivation,2003,1.0
Martinique,30,Shifting cultivation,2004,2.0
Martinique,30,Shifting cultivation,2005,0.0
Martinique,30,Shifting cultivation,2006,0.0
Martinique,30,Shifting cultivation,2008,1.0
Martinique,30,Shifting cultivation,2009,0.0
Martinique,30,Shifting cultivation,2011,0.0
Martinique,30,Shifting cultivation,2012,0.0
Martinique,30,Shifting cultivation,2013,0.0
Martinique,30,Shifting cultivation,2014,0.0
Martinique,30,Shifting cultivation,2020,0.0
Malawi,30,Hard commodities,2001,1.0
Malawi,30,Hard commodities,2002,0.0
Malawi,30,Hard commodities,2003,1.0
Malawi,30,Hard commodities,2004,2.0
Malawi,30,Hard commodities,2005,2.0
Malawi,30,Hard commodities,2006,3.0
Malawi,30,Hard commodities,2007,5.0
Malawi,30,Hard commodities,2008,26.0
Malawi,30,Hard commodities,2009,17.0
Malawi,30,Hard commodities,2010,4.0
Malawi,30,Hard commodities,2011,6.0
Malawi,30,Hard commodities,2012,3.0
Malawi,30,Hard commodities,2013,19.0
Malawi,30,Hard commodities,2014,34.0
Malawi,30,Hard commodities,2015,13.0
Malawi,30,Hard commodities,2016,13.0
Malawi,30,Hard commodities,2017,51.0
Malawi,30,Hard commodities,2018,10.0
Malawi,30,Hard commodities,2019,21.0
Malawi,30,Hard commodities,2020,38.0
Malawi,30,Hard commodities,2021,47.0
Malawi,30,Hard commodities,2022,36.0
Malawi,30,Hard commodities,2023,446.0
Malawi,30,Hard commodities,2024,21.0
Malawi,30,Logging,2001,132.0
Malawi,30,Logging,2002,504.0
Malawi,30,Logging,2003,524.0
Malawi,30,Logging,2004,805.0
Malawi,30,Logging,2005,706.0
Malawi,30,Logging,2006,800.0
Malawi,30,Logging,2007,1239.0
Malawi,30,Logging,2008,1416.0
Malawi,30,Logging,2009,391.0
Malawi,30,Logging,2010,407.0
Malawi,30,Logging,2011,1671.0
Malawi,30,Logging,2012,2333.0
Malawi,30,Logging,2013,1486.0
Malawi,30,Logging,2014,2850.0
Malawi,30,Logging,2015,1924.0
Malawi,30,Logging,2016,2054.0
Malawi,30,Logging,2017,1933.0
Malawi,30,Logging,2018,1833.0
Malawi,30,Logging,2019,1419.0
Malawi,30,Logging,2020,1449.0
Malawi,30,Logging,2021,1246.0
Malawi,30,Logging,2022,1101.0
Malawi,30,Logging,2023,1119.0
Malawi,30,Logging,2024,712.0
Malawi,30,Other natural disturbances,2001,13.0
Malawi,30,Other natural disturbances,2002,4.0
Malawi,30,Other natural disturbances,2003,6.0
Malawi,30,Other natural disturbances,2004,24.0
Malawi,30,Other natural disturbances,2005,29.0
Malawi,30,Other natural disturbances,2006,10.0
Malawi,30,Other natural disturbances,2007,3.0
Malawi,30,Other natural disturbances,2008,5.0
Malawi,30,Other natural disturbances,2009,5.0
Malawi,30,Other natural disturbances,2010,3.0
Malawi,30,Other natural disturbances,2011,3.0
Malawi,30,Other natural disturbances,2012,18.0
Malawi,30,Other natural disturbances,2013,24.0
Malawi,30,Other natural disturbances,2014,27.0
Malawi,30,Other natural disturbances,2015,30.0
Malawi,30,Other natural disturbances,2016,17.0
Malawi,30,Other natural disturbances,2017,9.0
Malawi,30,Other natural disturbances,2018,9.0
Malawi,30,Other natural disturbances,2019,9.0
Malawi,30,Other natural disturbances,2020,2.0
Malawi,30,Other natural disturbances,2021,14.0
Malawi,30,Other natural disturbances,2022,17.0
Malawi,30,Other natural disturbances,2023,416.0
Malawi,30,Other natural disturbances,2024,14.0
Malawi,30,Permanent agriculture,2001,1975.0
Malawi,30,Permanent agriculture,2002,3159.0
Malawi,30,Permanent agriculture,2003,5556.0
Malawi,30,Permanent agriculture,2004,3964.0
Malawi,30,Permanent agriculture,2005,7583.0
Malawi,30,Permanent agriculture,2006,4232.0
Malawi,30,Permanent agriculture,2007,5402.0
Malawi,30,Permanent agriculture,2008,7384.0
Malawi,30,Permanent agriculture,2009,3016.0
Malawi,30,Permanent agriculture,2010,3174.0
Malawi,30,Permanent agriculture,2011,5984.0
Malawi,30,Permanent agriculture,2012,8495.0
Malawi,30,Permanent agriculture,2013,5841.0
Malawi,30,Permanent agriculture,2014,10939.0
Malawi,30,Permanent agriculture,2015,5711.0
