country,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,tc_loss_ha_2024
Thailand,30,51393934,19955449,19265636,1842303,36093,60880,58436,91801,84260,99800,92618,80119,132625,134877,94522,114479,84739,137592,120751,171584,196352,133517,129770,119392,122794,110659,141860,141657
Thailand,50,51393934,17960554,16661059,1842303,32932,54661,52261,82068,78957,89306,84328,74839,122258,124775,85572,99574,75485,123910,110291,154432,178783,120552,114952,105445,108482,96491,123011,123583
Thailand,75,51393934,11039750,9681269,1842303,23487,36309,35192,55923,60506,60225,56844,51774,84374,88591,57507,61783,44686,74271,67071,91859,109143,72271,65748,60534,62373,54468,68850,71573
Timor-Leste,0,1491567,1491567,1491567,11134,689,1631,700,2109,1330,2957,1574,847,2728,667,1526,2121,823,2967,1477,2038,2585,1856,2322,2167,2049,1609,2556,1629
Timor-Leste,10,1491567,844060,806589,11134,682,1616,694,2085,1319,2942,1564,838,2667,657,1485,1942,527,2127,994,1457,1904,1373,1649,1616,1562,1228,1683,1090
Timor-Leste,15,1491567,818819,754604,11134,679,1612,694,2079,1316,2939,1562,837,2656,654,1479,1927,515,2082,967,1425,1865,1347,1618,1582,1534,1201,1639,1062
Timor-Leste,20,1491567,800180,742491,11134,678,1610,693,2074,1315,2935,1559,835,2647,652,1473,1916,503,2042,945,1397,1828,1324,1587,1559,1512,1181,1602,1033
Timor-Leste,25,1491567,763612,715923,11134,678,1607,692,2068,1312,2932,1557,834,2639,651,1466,1901,486,1964,903,1345,1772,1284,1540,1509,1472,1145,1538,989
Timor-Leste,30,1491567,726235,692841,11134,677,1605,691,2062,1311,2930,1557,834,2634,650,1464,1888,462,1883,863,1296,1714,1243,1501,1459,1431,1113,1478,946
Timor-Leste,50,1491567,616899,554177,11134,664,1566,673,1997,1283,2877,1522,810,2546,630,1401,1808,388,1572,703,1093,1471,1079,1288,1261,1246,970,1209,759
Timor-Leste,75,1491567,429791,336949,11134,605,1425,614,1742,1178,2590,1342,697,2262,561,1119,1577,249,1001,427,719,945,693,813,841,868,662,740,466
Togo,0,5690433,5690433,5690433,47901,5974,5178,5473,7076,7536,4218,9413,4272,19230,1220,2821,5508,14836,13160,3790,7767,14780,13595,9942,12757,11951,12460,14347,17211
Togo,10,5690433,4296578,4009423,47901,5941,5131,5438,7031,7469,4215,9291,4173,19100,1216,2717,5407,14332,12729,3764,7727,14704,13547,9912,12711,11890,12389,14241,17087
Togo,15,5690433,2842377,2811120,47901,5604,4580,5014,6551,6624,4068,7953,3225,17311,1167,2159,4825,11554,10680,3269,7293,13748,12923,9373,12109,11146,11438,12695,15266
Togo,20,5690433,901463,1173251,47901,4148,3171,3373,4445,3761,2727,4965,1845,10183,782,1617,2885,4962,4679,1570,4896,9395,9205,6670,7730,7773,7037,7036,8357
Togo,25,5690433,801500,1047910,47901,3753,2869,3010,3948,3242,2409,4417,1648,8812,705,1514,2543,4406,4123,1407,4571,8899,8693,6335,7206,7333,6568,6431,7745
Togo,30,5690433,551477,593027,47901,2764,2018,2048,2753,2050,1686,3179,1172,5576,511,1243,1739,2914,2513,936,3446,7107,6762,5187,5446,5842,5003,4448,5731
Togo,50,5690433,122729,150287,47901,827,382,413,475,249,281,847,238,553,140,400,333,512,368,150,937,1635,1255,1090,1102,1260,1030,892,1148
Togo,75,5690433,437,280,47901,66,33,22,8,4,12,19,4,11,3,6,7,0,0,0,0,2,1,0,1,0,0,0,1
Tunisia,0,15486985,15486985,15486985,10135,255,283,1755,367,714,421,975,928,1143,545,2531,1759,2261,4106,2807,2335,11751,1463,949,1527,2756,4258,6576,3111
Tunisia,10,15486985,286597,216800,10135,239,255,1598,333,657,371,900,757,1022,423,2274,1496,1455,2822,2179,1738,9544,1052,661,1180,2237,3317,4106,1905
Tunisia,15,15486985,257342,201687,10135,237,250,1574,329,653,365,893,744,1005,415,2246,1468,1392,2653,2054,1602,9128,981,632,1139,2185,3187,3850,1815
Tunisia,20,15486985,249361,198883,10135,235,247,1556,324,644,361,886,728,991,407,2227,1453,1370,2575,2003,1548,8990,953,611,1121,2158,3108,3703,1774
Tunisia,25,15486985,235371,176549,10135,232,245,1545,322,634,355,881,719,984,399,2211,1440,1340,2463,1926,1487,8723,920,598,1096,2128,3040,3577,1723
Tunisia,30,15486985,223929,169320,10135,232,245,1539,320,632,353,879,718,981,399,2205,1418,1301,2386,1880,1455,8533,906,572,1062,2079,2944,3447,1666
Tunisia,50,15486985,178538,107354,10135,208,211,1263,283,546,307,780,608,853,344,1977,1317,1147,1909,1556,1153,7345,738,462,927,1903,2506,2741,1392
Tunisia,75,15486985,107347,51503,10135,167,150,708,217,415,221,608,463,657,257,1514,1021,775,1009,869,597,4433,406,282,581,1417,1572,1552,871
Turkey,0,78070309,78070309,78070309,473796,26224,29065,20145,34224,23777,31021,31636,37040,33999,20935,28947,35015,31816,32374,39383,40542,53569,54208,58437,68553,125805,97381,89939,68155
Turkey,10,78070309,12908914,10869011,473796,24607,27312,18900,31090,21804,28010,27784,32046,30369,18528,25817,31065,27596,27411,33834,32868,43213,44691,48484,56694,102822,72431,67913,51506
Turkey,15,78070309,11968279,10024918,473796,23528,26308,18198,29867,20916,26684,26349,30215,29087,17654,24772,30085,26776,26545,32897,31643,41569,43155,46994,54903,98987,68484,65234,49273
Turkey,20,78070309,11557625,9840861,473796,23195,26016,17954,29375,20605,26225,25768,29339,28484,17255,24263,29561,25989,25703,31893,30453,40079,41759,45421,53041,95224,65443,63024,47542
Turkey,25,78070309,10668282,9212016,473796,23051,25871,17849,29164,20488,26005,25504,29073,28274,17114,24066,28930,24011,23641,29622,27813,36737,38310,41893,48785,86043,58401,57995,43297
Turkey,30,78070309,10060813,8957660,473796,22910,25722,17744,28977,20410,25886,25344,28892,28108,17007,23889,28468,22544,22005,27735,25632,33902,35669,39119,45348,79285,53403,54043,40151
Turkey,50,78070309,8213996,6609520,473796,19425,21967,15013,24220,17624,21942,20473,23221,23655,14144,19678,23561,17884,17217,22326,19719,26064,27790,30166,34689,59781,39802,42424,30644
Turkey,75,78070309,5909712,3842414,473796,14920,16861,11461,17080,12972,15963,13360,14569,15700,9448,13585,16706,11503,11033,14912,12412,16347,17939,18822,21463,35440,22907,28057,19563
Turkmenistan,0,48959751,48959751,48959751,419,75,167,103,43,46,22,57,93,23,13,28,39,27,16,0,0,0,0,0,2,1,0,2,2
Turkmenistan,10,48959751,31532,11113,419,57,135,93,31,34,15,45,80,16,10,19,10,2,2,0,0,0,0,0,0,0,0,0,0
Turkmenistan,15,48959751,19105,9938,419,55,131,90,30,32,14,44,77,13,9,19,10,1,2,0,0,0,0,0,0,0,0,0,0
Turkmenistan,20,48959751,14629,9746,419,49,116,87,30,31,14,41,76,13,9,18,9,1,2,0,0,0,0,0,0,0,0,0,0
Turkmenistan,25,48959751,12777,8316,419,48,112,87,29,30,14,39,75,13,9,17,9,1,2,0,0,0,0,0,0,0,0,0,0
Turkmenistan,30,48959751,10179,7565,419,46,105,85,29,30,14,37,75,13,9,16,9,0,1,0,0,0,0,0,0,0,0,0,0
Turkmenistan,50,48959751,5851,4492,419,23,68,56,22,22,11,15,61,8,8,7,6,0,1,0,0,0,0,0,0,0,0,0,0
Turkmenistan,75,48959751,2509,2082,419,15,51,26,14,15,8,11,44,5,6,4,4,0,1,0,0,0,0,0,0,0,0,0,0
Uganda,0,24143898,24143898,24143898,185026,31405,12307,13687,20173,31650,31004,39212,40243,26110,35722,69020,32881,60651,71026,60308,75256,136323,101391,76182,88367,65811,83173,92738,89094
Uganda,10,24143898,18356893,17846112,185026,31402,12302,13683,20157,31644,30996,39204,40238,26106,35718,69012,32799,60271,70076,60197,75164,136115,101184,75953,88157,65411,82838,92199,88592
Uganda,15,24143898,15964218,15678052,185026,31347,12222,13624,20038,31525,30890,39095,40119,26011,35681,68904,32414,58496,67724,59755,74662,134844,100238,74939,87247,63937,81081,90040,86504
Uganda,20,24143898,10688784,10059519,185026,30729,11609,12893,19167,30493,29913,37991,38787,24850,35076,67502,30778,52599,60683,57068,71437,126489,93814,69297,80706,56231,72390,78808,74955
Uganda,25,24143898,9974260,9406215,185026,30526,11455,12706,18944,30214,29622,37726,38402,24522,34900,67053,30439,51682,59573,56549,70766,124912,92635,68324,79547,55064,71032,77055,73219
Uganda,30,24143898,7764953,6926883,185026,29658,10841,11980,18076,29172,28450,36626,36926,23294,34149,65067,29142,47749,54912,54022,67486,116903,86230,63267,73602,49246,64135,68915,64859
Uganda,50,24143898,3270228,3064340,185026,25435,7896,9521,14281,24290,23273,31204,30570,18484,30197,54167,23295,32029,36110,37228,45788,69576,51146,38645,42171,26837,34634,37338,33710
Uganda,75,24143898,848520,932094,185026,16682,3637,6113,8172,14249,12990,19005,18036,10645,20084,30322,13367,8811,9259,7963,10462,12063,9703,7336,8069,6481,7261,4994,5738
Ukraine,0,60136098,60136098,60136098,926364,29488,28092,39706,50856,37343,43336,65560,58281,49419,53008,61353,57014,39439,49014,51446,114323,91389,79332,49086,90362,77643,58611,82288,118424
Ukraine,10,60136098,13159050,13332735,926364,29211,27616,39383,50116,36954,42652,64867,55047,48824,52694,60843,56225,38368,47855,49759,109755,87744,75983,46062,82142,69666,50055,70724,91846
Ukraine,15,60136098,12472016,12295283,926364,28974,27300,39156,49732,36735,42293,64487,53290,48557,52564,60571,55995,38200,47679,49535,108952,87224,75598,45798,81354,68967,49530,69819,88723
Ukraine,20,60136098,12064552,12146547,926364,28908,27194,39057,49616,36638,42216,64383,53145,48432,52507,60470,55872,38110,47577,49392,108469,86916,75349,45655,80858,68534,49206,69339,87093
Ukraine,25,60136098,11645828,11774211,926364,28862,27135,39006,49551,36597,42173,64320,53080,48376,52473,60417,55725,37954,47426,49214,107839,86506,74994,45460,80314,67776,48768,68546,84374
Ukraine,30,60136098,11133282,11363521,926364,28826,27077,38954,49493,36557,42131,64266,53015,48322,52441,60356,55521,37712,47187,48914,106760,85861,74423,45144,79461,66593,47990,67103,80279
Ukraine,50,60136098,9691025,9352621,926364,27439,25095,36816,46981,34802,40255,62191,50241,46011,51146,58670,53815,35669,44897,46237,98498,80353,69605,42363,73849,61507,44201,61404,67697
Ukraine,75,60136098,6855107,5595724,926364,23023,19586,28390,36737,27528,32550,53880,41889,37801,43813,50042,45813,23763,31547,32267,63056,52034,43669,29054,48725,42026,29167,41672,42253
United Arab Emirates,0,7109644,7109644,7109644,596,0,1,0,2,1,1,3,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,4,1
United Arab Emirates,10,7109644,2,4,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,15,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,20,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,25,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,30,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,50,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,75,7109644,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,24682844,24682844,24682844,473171,24838,20841,1919,25633,9365,22447,32167,12962,39094,29177,23220,36915,32514,33177,25724,31464,25413,28192,30853,25618,28775,37678,24655,26202
United Kingdom,10,24682844,4506107,6548034,473171,23791,20352,1886,25232,9065,21650,31606,12674,38405,28745,22820,35975,29223,30914,24346,29299,23460,26631,28854,23261,26675,34778,22126,23332
United Kingdom,15,24682844,4085783,5983578,473171,23557,20247,1877,25063,8984,21403,31443,12601,38123,28627,22746,35826,28971,30731,24239,29133,23321,26516,28715,23128,26543,34609,21971,23188
United Kingdom,20,24682844,3956169,5809601,473171,23449,20203,1875,25001,8951,21297,31364,12571,38012,28582,22727,35793,28920,30683,24221,29103,23293,26498,28687,23095,26512,34557,21918,23147
United Kingdom,25,24682844,3846213,5431324,473171,23358,20158,1872,24920,8924,21185,31292,12536,37873,28533,22697,35736,28758,30506,24077,28923,23146,26340,28502,22936,26321,34303,21729,22949
United Kingdom,30,24682844,3697149,5031036,473171,23248,20107,1866,24840,8873,21054,31215,12504,37716,28469,22663,35664,28590,30369,23997,28806,23044,26250,28393,22836,26216,34175,21609,22835
United Kingdom,50,24682844,2963598,3466026,473171,20861,18796,1731,23044,8213,18906,29609,11806,34903,27318,22096,34697,27118,29087,23144,27604,21948,25198,27149,21772,24999,32572,20351,21662
United Kingdom,75,24682844,1520245,1778071,473171,13377,14312,1380,17663,6212,12981,24548,9534,28166,23392,19928,31223,21464,23062,18612,21801,16860,19917,20892,16832,19119,24769,14749,16440
United States,0,947283216,947283216,947283216,13986671,2011557,2198223,1731117,2894845,2820339,2738829,2561365,2285832,1674902,2215580,1722806,2072043,2094427,2121645,2769084,2806176,2857685,2514854,2526146,2370225,2439470,2691636,1719446,2129166
United States,10,947283216,314962786,302132227,13986671,1973281,2101467,1684346,2823274,2756909,2659955,2484958,2241616,1634714,2189949,1683613,2005805,1833350,1836704,2421906,2406718,2465293,2230650,2240219,2115390,2200950,2361043,1461054,1788348
United States,15,947283216,303019347,291775021,13986671,1968426,2088388,1676931,2804356,2741425,2645759,2474670,2236372,1630023,2185949,1679546,1997270,1808535,1812522,2381112,2369633,2425911,2198871,2204210,2081446,2164823,2312624,1440861,1732878
United States,20,947283216,293869387,283202995,13986671,1961842,2074917,1669250,2786670,2726172,2634269,2463397,2229760,1623227,2179618,1674693,1986109,1783574,1783558,2346843,2328088,2379299,2155188,2170172,2033126,2118123,2275255,1419040,1676895
United States,25,947283216,287033925,279816253,13986671,1953398,2058399,1662266,2772925,2715377,2625360,2453007,2223749,1618085,2174685,1669823,1975404,1759892,1759674,2322493,2296660,2344637,2121500,2142206,1997378,2079436,2243915,1401624,1630841
United States,30,947283216,279375325,271961088,13986671,1943319,2038414,1649363,2746245,2691531,2605853,2435115,2213710,1608981,2167604,1663677,1964078,1736445,1736529,2289654,2264072,2311358,2092360,2109922,1966726,2044299,2204642,1382423,1596540
United States,50,947283216,244566360,227562439,13986671,1856940,1870714,1544209,2458610,2434764,2416772,2307131,2136134,1522000,2008105,1611276,1888180,1571413,1607385,1957755,2058811,2099067,1911151,1850821,1780487,1851286,1893519,1280174,1393564
United States,75,947283216,198290043,179961645,13986671,1666269,1621669,1341043,1997013,1934131,2000229,2034864,1960745,1382965,1768407,1501798,1752059,1341926,1426391,1468897,1746271,1839598,1658877,1490658,1515920,1580912,1472092,1115416,1138054
Uruguay,0,17759937,17759937,17759937,655684,7808,7026,10791,15500,16234,21387,21925,24087,19641,17958,30255,37827,35153,48299,34979,64031,70567,66271,54037,45684,61864,58285,93368,52630
Uruguay,10,17759937,1872030,2535621,655684,7715,6947,10670,15251,16046,21174,21704,23847,19440,17886,28216,32006,20023,26802,18460,25479,23732,21354,15742,13888,18587,17284,22603,12544
Uruguay,15,17759937,1829156,2476500,655684,7700,6937,10655,15218,16023,21144,21662,23813,19409,17877,28176,31908,19804,26496,18227,25039,23242,20862,15423,13562,18165,16922,22220,12314
Uruguay,20,17759937,1773074,2356119,655684,7684,6922,10641,15183,15996,21105,21615,23764,19375,17865,28104,31681,19574,26170,17968,24509,22657,20316,15051,13256,17711,16511,21673,11954
Uruguay,25,17759937,1740861,2249716,655684,7675,6914,10631,15169,15982,21080,21598,23742,19360,17857,28063,31545,19417,25921,17782,24201,22326,19991,14822,13063,17445,16237,21387,11767
Uruguay,30,17759937,1693390,2116774,655684,7662,6898,10611,15125,15946,21038,21549,23687,19312,17840,28007,31403,19244,25661,17588,23861,21902,19531,14520,12733,17035,15873,20954,11482
Uruguay,50,17759937,1383875,1602043,655684,7360,6637,10216,14400,15286,20151,20653,22763,18576,17568,26987,30249,17688,23377,15965,20816,18880,16255,12035,10425,13993,12805,17254,9213
Uruguay,75,17759937,848052,1104321,655684,6558,6009,9076,12553,13126,16285,17094,18455,15377,15517,20716,23436,12033,15153,10593,12048,11443,8798,5753,5300,6835,5725,7775,4343
Uzbekistan,0,44755383,44755383,44755383,43150,356,344,86,100,42,87,76,78,168,56,99,108,125,102,0,0,7,1,43,23,39,31,46,56
Uzbekistan,10,44755383,256007,124592,43150,316,281,57,60,24,61,48,48,110,39,36,65,40,91,0,0,3,1,19,4,5,9,1,6
Uzbekistan,15,44755383,175829,98928,43150,304,275,55,55,22,58,45,45,104,36,34,62,32,86,0,0,2,1,18,4,5,8,1,5
Uzbekistan,20,44755383,155917,95185,43150,300,269,54,49,21,55,44,44,99,33,34,59,30,85,0,0,2,1,18,4,4,8,1,5
Uzbekistan,25,44755383,122798,79315,43150,296,267,53,48,20,54,43,43,97,31,33,57,25,84,0,0,2,1,18,4,4,8,1,5
Uzbekistan,30,44755383,106177,74272,43150,295,266,52,48,20,53,43,43,97,31,33,56,24,83,0,0,2,0,18,3,4,7,0,4
Uzbekistan,50,44755383,51378,37573,43150,228,194,40,36,16,35,32,35,76,21,26,39,15,63,0,0,1,0,13,2,1,6,0,3
Uzbekistan,75,44755383,20472,19415,43150,125,110,26,19,9,12,19,17,43,12,16,23,8,36,0,0,1,0,2,1,1,4,0,2
Vanuatu,0,1231888,1231888,1231888,302,125,109,534,380,259,220,112,197,1103,314,623,205,1161,668,3508,1355,443,1033,261,3954,60,50,923,351
Vanuatu,10,1231888,1186146,1157354,302,125,108,532,378,256,219,112,195,1099,309,613,201,1125,642,3485,1343,437,1031,254,3939,58,49,857,320
Vanuatu,15,1231888,1185247,1156301,302,125,108,531,378,255,219,112,195,1099,309,613,201,1123,642,3485,1343,437,1031,254,3938,58,49,856,318
Vanuatu,20,1231888,1183243,1153905,302,125,108,531,377,255,219,112,195,1098,308,609,199,1116,638,3481,1342,436,1031,253,3936,58,49,849,314
Vanuatu,25,1231888,1182459,1151181,302,125,108,530,377,255,219,112,194,1096,307,608,199,1115,636,3479,1341,435,1031,252,3935,58,49,843,313
Vanuatu,30,1231888,1181154,1148002,302,125,108,530,377,254,219,112,194,1095,307,607,199,1110,634,3477,1341,435,1031,251,3935,58,49,839,311
Vanuatu,50,1231888,1161474,1101226,302,122,107,524,374,249,217,110,193,1092,305,595,186,1011,585,3380,1265,423,1025,238,3927,56,47,778,282
Vanuatu,75,1231888,1098451,1031567,302,116,100,496,347,223,200,104,178,1070,280,568,162,779,465,3015,975,381,997,186,3869,48,41,612,218
Venezuela,0,91236016,91236016,91236016,491073,131385,96562,91315,97029,101021,92308,122111,129874,152699,105040,79393,120987,87923,133835,74651,233706,189270,128162,156774,153308,71837,63999,93357,182855
Venezuela,10,91236016,58841582,59762430,491073,126865,92791,88883,93126,97055,87714,116907,123460,145830,102436,75734,108555,67731,106350,63967,212542,172925,115529,143581,142283,66146,57560,79446,148852
Venezuela,15,91236016,58205868,59133218,491073,126188,92231,88491,92586,96529,87193,116293,122792,145063,102167,75436,107971,66939,104968,63280,210981,170801,114516,142781,141360,65619,57048,78655,147737
Venezuela,20,91236016,57533859,58681605,491073,125405,91568,88062,92006,95974,86618,115614,122029,144191,101874,75081,107291,66070,103516,62582,209558,169257,113660,142077,140493,65145,56579,77873,146767
Venezuela,25,91236016,57104619,58107257,491073,124712,91064,87727,91574,95544,86139,115072,121413,143457,101652,74820,106771,65506,102585,62140,208805,168418,113148,141652,140063,64875,56306,77407,146138
Venezuela,30,91236016,56519470,57258606,491073,123901,90340,87218,90926,94954,85505,114340,120585,142454,101296,74407,105951,64490,100941,61336,207336,166998,112166,140699,139222,64338,55748,76608,145094
Venezuela,50,91236016,53732757,52361777,491073,114575,82921,81182,83843,87681,77771,106057,110195,129989,96121,69765,98307,59043,92031,56804,199549,158807,106828,135595,134754,61390,52860,72315,139529
Venezuela,75,91236016,49356107,47230099,491073,92589,62816,67000,64678,68443,59680,84733,82025,96955,81822,56689,79271,48961,74938,47788,182181,137693,93860,124589,123156,54150,46170,63469,128420
Vietnam,0,32926973,32926973,32926973,1004749,51240,55126,46079,79458,109152,83525,84413,117691,144968,184344,143986,214837,199893,333062,319422,497729,430654,346453,345334,325426,331062,291620,257894,263685
Vietnam,10,32926973,18145742,18151265,1004749,48868,51722,44197,75869,104636,80486,81715,111174,139962,177715,134328,188454,144234,237971,237391,383504,315439,249029,240475,228791,216073,186061,154118,147827
Vietnam,15,32926973,17536623,17398360,1004749,48472,51112,43842,75259,103791,79945,81284,110178,139188,176505,133188,186205,140739,231711,231390,373905,306436,241403,232836,221774,208361,178910,147562,141093
Vietnam,20,32926973,17239030,17158643,1004749,48071,50578,43537,74703,103244,79507,80879,109550,138698,175768,132423,184491,137725,226767,226930,367415,300190,236382,227894,217361,203622,174716,143700,137071
